"plot","nbsp","sing.sp","FRic","qual.FRic","FEve","FDiv","FDis","RaoQ","CWM_DW_type_substrate","FDis_DW_type_substrate","CWM_POS","FDis_POS","CWM_HUM_dry_wet","FDis_HUM_dry_wet","CWM_LIFE","FDis_LIFE","CWM_ONTO","FDis_ONTO","CWM_DW_saproxylic","FDis_DW_saproxylic","CWM_DW_epixylic","FDis_DW_epixylic","CWM_DW_contains_mould","FDis_DW_contains_mould","CWM_DW_living_tree","FDis_DW_living_tree","CWM_DW_snag","FDis_DW_snag","CWM_DW_log","FDis_DW_log","CWM_SH_concavity","FDis_SH_concavity","CWM_SH_cavity","FDis_SH_cavity","CWM_SH_crack","FDis_SH_crack","CWM_POS_base","FDis_POS_base","CWM_POS_trunk","FDis_POS_trunk","CWM_POS_crown","FDis_POS_crown","CWM_SOIL_contact","FDis_SOIL_contact","CWM_HUM_dry","FDis_HUM_dry","CWM_HUM_wet","FDis_HUM_wet","CWM_LIFE_ephemeral","FDis_LIFE_ephemeral","CWM_LIFE_annual","FDis_LIFE_annual","CWM_LIFE_perenial","FDis_LIFE_perenial","CWM_ONTO_slow","FDis_ONTO_slow","CWM_ONTO_fairly_slow","FDis_ONTO_fairly_slow","CWM_ONTO_fairly_rapid","FDis_ONTO_fairly_rapid","CWM_ONTO_rapid","FDis_ONTO_rapid","CWM_natur_manag_mean","FDis_natur_manag_mean"
"COM2B1",11,11,3.24423004874209,0.937105313191411,0.485390574851319,0.66868563771779,1.49701078025968,2.9750757243728,2.26295225055842,0.719304431419774,1.80500612695468,0.678004756269374,1.60638717575891,0.499735971213804,2.98359705558817,0.0587587001346165,2.63672463467306,0.742548504704981,0.20411650532529,0.262345085787714,2.79588349467471,0.259766370955154,0.00950491254644958,0.0179158484207192,2.95057558562254,0.107528521322031,2.10399456387792,0.864068994032826,1.90479912339322,1.09517724507045,0.381698757117144,0.636357771188696,0,2.79788924552758e-16,0,3.15195084015019e-16,2.25113313277161,0.887560824892299,1.88140164667965,0.42833120083798,1.32500065773523,0.648204999740711,0.953277793531717,0.525992407236136,1.30828246324099,0.6452575855408,1.88060712936872,0.517427520804743,0.0281193332774164,0.0623484864051251,0.0421789999161247,0.0875464936030566,2.97188066672258,0.0650995853861318,2.22995647656912,1.00352756067276,1.28783864707643,0.588495382104227,0.683069308245007,0.784384855336838,0.0951336970846318,0.244689947836107,1.14540107152071,0.980076292064169
"COM3B2",14,14,10.6481121773435,0.937105313191411,0.627690595786323,0.702518700908561,1.8164773675937,3.86049155207457,2.1405464220549,0.511935177630329,1.86658194365597,0.412803069406422,1.65259998756564,0.716945715118428,2.70661424272561,0.713038219311756,2.6481526888015,0.615796329523478,1.03684188233565,0.799927648547898,1.88974475670732,0.849066820550385,0.459635421551048,0.689865430464218,2.514536740359,0.737854260202338,2.47943537951301,0.646218781593037,1.99890573270491,0.927938706931257,0.222746553320371,0.392923975906051,0.161549229746737,0.285737440133096,0.162444864050939,0.34922198694385,2.2243317661706,0.6291109029791,2.2516470281242,0.371147757862239,1.39880228351543,0.526352749352651,0.623608512085182,0.567949495709203,1.30767891467195,0.822769471591294,1.82566058149664,0.678118108121913,0.322518582519241,0.564525792237056,0.875524907558552,1.23291858618581,2.51753673376795,0.767370279506584,2.29791162915667,0.81354821062417,1.53966461132049,0.698714563517224,0.570193492862584,0.721271802232206,0.107064029309266,0.263554659226496,1.09325914167877,1.41392395531855
"COM4B1.1",10,10,1.03463358836713,0.937105313191411,0.639468385691046,0.838949712945132,1.84956623804823,3.71537723286783,2.39655201731775,0.672724828213725,2.01093769857508,0.716832873591645,1.57544785485326,0.623043078518006,2.97528590952529,0.0860947862473472,2.5623747411781,0.877590085207997,0.772734381483185,0.791184896221208,2.22726561851682,0.783407962946255,0.369666012439318,0.581917429999699,3,2.73616794126571e-16,1.75401851309096,0.886764598936808,1.38064355471593,1.02892563051945,0.15078921199676,0.276014144047834,0.295311558205662,0.516045733019063,0.0160542895918019,0.0370923884673215,1.54989324158098,1.11385341715029,2.14189317873735,0.452381062708832,1.51165285646086,0.818730407114684,0.556865461278535,0.570974471095942,1.38349796178529,0.720632556178396,1.78203888680246,0.671171143529431,0.0411901507911814,0.088817006349649,0.0411901507911814,0.0831414727826017,3,9.36651852007361e-17,2.07169512417838,1.07056827618609,1.28989783884051,0.637429468356852,0.949448419907857,1.0041009980726,0.117949492854132,0.286811346267527,1.1122659662093,1.15023453908402
"COMU1A1",13,13,8.16563832229648,0.937105313191411,0.644979475726377,0.83382658107788,1.95989896893955,4.28498929858112,2.45452591012742,0.501266617208383,2.09724374774542,0.863778513952435,1.46171767138261,0.600166881596889,2.8800674613878,0.356041211592689,2.58472860135419,0.811562333964032,0.892291756074163,0.855696514569851,2.09690897435088,0.857540031246401,0.176112216341799,0.279737112707761,2.89546527349045,0.215107827109272,1.49402695780729,0.72177283268167,0.894996248529731,0.588561821713702,0.520979932861401,0.834433130079179,0.0323978087248589,0.062117192853292,0.0922539511805663,0.201318794001043,1.12944317546968,0.726586102725476,1.87470364758249,1.03195767444608,1.69245634465319,0.848678856380187,0.539103293837136,0.805882145340947,1.86551740562848,0.660548030451941,1.51466257530866,0.717395393946842,0.148657533281107,0.284617422901588,0.294648049615163,0.506826046885071,2.9098725021606,0.199808929671835,2.06591992391239,0.904763023085775,1.48398336352487,1.08962276487069,0.90018389757157,0.815231470020771,0.188817021315025,0.422247189356014,1.08870956197623,0.948797750799483
"COMU2A1",12,12,4.10367174648549,0.937105313191411,0.534313877394786,0.878858106486899,1.87060585920205,3.71165119645878,2.07126348750485,0.442491742449046,1.92592793069963,0.459715808555123,1.44319009545635,0.918108946946858,2.60575475400064,0.751030581467006,2.6216758990126,0.50215281634144,1.11694147262443,0.784834272511174,1.6727644166274,0.883528994626693,0.523001595778596,0.68404009138037,1.77981346690514,0.901500050675445,2.69228152195031,0.437475551973505,1.62832530664971,0.913871552829474,0.395251112002142,0.665165112801763,0.0476825583000851,0.0909521776647912,0.718423511695695,1.28297113398624,1.79237433480703,0.574910444492916,2.41134438807193,0.528448730673784,1.51078984435054,0.565410880525645,0.32879429963847,0.488836528104615,1.64246413924244,0.895504102349485,1.40007326287239,0.978427287584878,0.449768614646728,0.556550744479248,1.42705811244854,1.57516091463913,2.49839653968103,0.617553399992483,2.04921588320352,0.588735609950179,2.17703040981818,0.788229523588984,0.489074371327728,0.648067354074824,0.0913524865999563,0.228835085309474,1.04035580293174,0.849272854120541
"COMU2A2",8,8,0.652555966206271,0.937105313191411,0.737835107745797,0.860645457903356,2.08903967151648,4.52093816154981,2.41550214138967,0.751099697379324,1.81995732653288,0.852196716308288,1.47783172615755,0.763560401303882,3,4.44949119976306e-16,2.22705849429984,0.87241112029216,1.26666922242991,1.00930030793509,1.73333077757009,0.999379414365598,0.0618783628706136,0.115325211520897,2.93431817409632,0.137700679545089,1.62774372957804,0.738205482187801,1.25583834547071,0.965464946984729,0.495979713290386,0.802402470922371,0.0618783628706136,0.11746245879725,0,2.82678475114031e-15,2.08392972301078,0.989573972661719,1.71320249619634,0.600647222451118,1.35683551955437,0.795845984433659,0.998623318726143,0.68946238414904,1.99169746473977,1.01745325634045,1.57522605954345,0.761696356399381,0,1.3265082190826e-15,0,3.78647019312907e-15,3,3.14849827019209e-16,1.31844579332282,0.852527218113213,1.49342884697714,0.65653974775699,1.87863586933663,1.07043905456313,0.36240823375624,0.637011909974676,1.10298642937103,1.16451616290189
"COMU3A1",16,16,13.7939928352385,0.937105313191411,0.52189396754448,0.792350461843759,2.13768774974299,4.81372259686854,2.36466322863222,0.693646432972501,1.87194431397414,0.818630346961257,1.48460488053474,0.808958496571947,2.85986853464512,0.426127579508136,2.44660581253275,0.810171727140058,1.13403944011092,0.897694762565536,1.80655920166853,0.925238703449954,0.325556237349026,0.519633352248698,2.62726142117312,0.638502529965877,1.82851285195702,0.735669372587503,1.09047449072883,0.805752846958811,0.675392746978865,1.01437019996646,0.122392487402132,0.22478475547252,0.169656645633351,0.371019663751151,1.77070603316813,0.893529110767289,1.89498246106361,0.713746817680547,1.39092866000441,0.816327002674583,0.766713663144014,0.8769871996267,1.89055328094953,0.914539792218405,1.50197115807218,0.773518907276647,0.181179093560602,0.347880034663491,0.417799284524801,0.736145706303453,2.82082044745105,0.359787679381062,1.70394318964416,0.973332951451729,1.68233033931276,0.858784821523806,1.17090799401976,0.960677358315111,0.200720227435902,0.44227944804438,1.07584777859142,1.14452979876382
"COMU3B1",10,10,3.93297219756392,0.937105313191411,0.657554871335924,0.849025855947525,2.15091104290466,4.76830625832851,2.33581413850733,0.754402188665188,1.86524740251374,0.896468380805052,1.49787238929949,0.781443055110377,2.88148085897248,0.36120409697211,2.31025518223512,0.822705826384095,1.24028161233637,0.980319721309513,1.73128666712007,0.983392500161581,0.161950569346408,0.274716028163319,2.76647962509153,0.450594795587934,2.00348502402733,0.65316420962334,1.37819722229879,0.97073151886101,0.471906388583147,0.770796100842112,0.0373535255843744,0.0714993232218896,0.226207203285034,0.480087095314083,1.97982715013829,1.03697810394694,1.66779810325742,0.65365076780725,1.37367681726581,0.826594150748792,0.927746278011372,0.706554187930836,1.81267353612134,0.997920750369504,1.63996628838455,0.807676212171134,0.161188377982002,0.304066395985741,0.348097928596192,0.614692229413665,2.9065452246929,0.198936073743473,1.51370544692877,0.901735836276084,1.84094214417679,0.716048135795939,1.54928757368385,1.06664377362653,0.313749925447424,0.593571215312726,1.10615782904929,1.12095152069005
"COMU4B1.1",11,11,4.44818906699852,0.937105313191411,0.611584859664414,0.812437088895025,1.88100820594943,3.7514882145157,2.26146633339472,0.5453504065843,1.825057208203,0.52612763214267,1.4108317748427,0.560202582495172,2.95914162207639,0.142453288536429,2.3424275927208,1.03360761274466,1.6192714108333,1.01181277233451,1.3555591571809,0.995824643679644,0.220545125656712,0.382785232371987,2.84432225697404,0.310060600021864,1.93104607093363,0.522624348462823,1.63209425892845,0.783900008763423,0.211774155880148,0.381497247458466,0.161145266170233,0.295563787501718,0.0271829865446598,0.0632508932802994,2.1631953127894,0.863520722054791,2.16312122241,0.395246015216701,1.24415401816019,0.539626475975952,0.721749823632989,0.535721963739145,2.15603490382404,0.795266460422955,1.36502573248377,0.560919096117554,0.0527299600102429,0.113793990988623,0.102691282502048,0.208784830409812,2.94727003998976,0.118815099770949,1.74954903506364,0.980509082753888,1.16379165933503,0.481349717382278,1.56324748822145,1.19718863858727,0.408557340564266,0.666150656203225,1.11899734672156,0.97917917824623
"COMU4B1.3",8,8,0.814812977492956,0.937105313191411,0.678337598086662,0.82005634631166,1.6978810702651,3.26368636037758,2.37353765657244,0.453738777934445,1.88712375281679,0.636941586394167,1.44362126515841,0.56242532968135,3,2.40640021235931e-16,2.62539087039358,0.886737799000822,0.821286783301252,0.822565785086929,2.17871321669875,0.814480394105083,0.0236310818020062,0.0439070720729077,2.97500183082102,0.0546902241735049,1.53318424345856,0.641309116223721,1.2602892892029,0.728271111749641,0.321819906190879,0.55685635811619,0,1.38406669776723e-15,0.0583483501284104,0.129015361061522,1.74752676800782,0.907858674417854,2.31984185019482,0.599831958300657,1.36201996261971,0.652017825754078,0.630042769005643,0.681128646552565,1.89342830294998,0.669192472354975,1.40562782828364,0.591245811437285,0,8.14262847672744e-16,0,2.3642802908456e-15,3,1.48095236069412e-16,2.2542757698881,0.935528375446726,0.919230563644523,0.700533230608839,0.8288666698413,0.903573099470257,0.214046823595031,0.47772463640392,1.12709966155819,0.641016477362647
"FOU1A1",9,9,0.612587254890247,0.937105313191411,0.635003801392959,0.678428135569734,1.75741132256749,3.64059335378833,2.16723800223546,0.46634080479626,1.75645790174399,0.836797329243619,1.54168104637432,0.606186554520843,2.72179486493749,0.667450598547776,2.65677139036237,0.457424317324927,0.697859130912265,0.655438714989774,2.17261799372607,0.769449976158621,0.564286283134334,0.731313773495616,2.59132942365886,0.729624715594649,2.71211967345928,0.360941652141496,1.70329340665728,0.988054157490765,0.548423040304541,0.863380762668212,0.173692670841194,0.317169471936178,0.224437238426701,0.487581572703785,2.32241156022529,0.753346251872169,1.40767894952841,0.823490393059333,1.22517528282334,0.708002464632158,1.13638252474686,0.846817661056034,1.49538031637912,0.719300205075819,1.7338451671712,0.633528255384838,0.3778499021981,0.56110459885854,0.729266080981408,1.0430527574977,2.7384103142716,0.477012037767437,2.26947669129465,0.642529105641965,2.07803625794966,0.879958563618335,0.454292911378879,0.513980546002165,0.123715216151707,0.298865087389985,1.12894924617371,0.974807841408731
"FOU2A1",8,8,0.777850722843363,0.937105313191411,0.462566702425193,0.90213053917864,2.00423871304419,4.48968889620433,2.39574229447468,0.630483958348294,1.73519466560071,1.05611876455094,1.398102618744,0.560889793068382,2.94641327433595,0.177307434203143,2.11490826800017,0.580896082126852,1.50560098225424,1.03431352066562,1.49439901774577,1.0241467603116,0.159588882442111,0.269458497440654,3,1.24884324526078e-15,1.89966875779985,0.414571941269697,1.11916927894583,0.903989380211731,0.952276113987273,1.22485048540837,0.0702776730020305,0.133025326891312,0,3.01940773047799e-15,2.35223054069896,0.875440122532159,0.955818812683495,0.845982843624525,1.12893802288854,0.788068281894343,1.5037223505768,0.995801001570427,2.38026419721784,0.76788349824561,1.43457376670412,0.628230733322053,0.0893112094400803,0.182913695426542,0.0893112094400803,0.171225249024969,3,3.20757852905638e-16,1.19544193438976,0.341453256636308,1.94957084995301,0.757973099832573,2.11915926015724,0.801227705186074,0.622540821121692,0.647805485357207,1.11143380087701,0.992556750984708
"FOU4B2.1",9,9,0.848127835163499,0.937105313191411,0.532200180220732,0.803772680863949,1.87537722283703,4.14340460075652,2.23956957361324,0.634294857294452,1.85216566838553,0.941337828813512,1.57080337566145,0.532244950247915,2.9429979866395,0.187429047351573,2.49820793952578,0.807733004140575,0.697950548461279,0.738609757388725,2.30204945153872,0.731349610200786,0.099331750315587,0.170251077669968,2.98706825282755,0.028641809936628,2.36578676294591,0.659431088487983,1.9530922184948,0.94439386227491,0.463831365362714,0.756003570906638,0,1.04366768312317e-15,0,1.35705680397536e-15,2.340604699205,0.872947911026522,1.30233219113181,0.775487994626934,1.2836988741442,0.686010534061091,1.08623044503743,0.563107440873764,1.55103821653536,0.815082289170139,1.83636880712968,0.486687359641498,0.0950033556008403,0.19335534257449,0.0950033556008403,0.180999660005892,3,1.22339186188417e-16,2.11483712749288,0.864522465254361,1.617332552907,0.70252068926999,1.06400726468563,0.927020266198497,0.335545851794931,0.614644057898066,1.13952257860019,1.05680280685322
"GOU3B1",13,13,10.1690601272645,0.937105313191411,0.676546299573664,0.847787815053655,2.14768325715312,4.75521550804883,2.43514218898715,0.707693686434865,2.00261161499133,0.746024069472096,1.51032119271127,0.792049524436917,2.93475421552576,0.225401861267011,2.32449022899751,0.991829502337713,1.27583607008985,1.01122819605613,1.72416392991015,1.00128835235583,0.0181989491075485,0.0340021775875382,2.93598879312986,0.134438213842268,1.42431193839941,0.765560034447795,1.20139723981479,0.839082093720943,0.190755896299119,0.346224622226274,0,2.03050613002085e-15,0.0602974208815096,0.133049033870515,1.60643208945323,1.03288737730974,2.14910121897323,0.493181345629871,1.58287357455549,0.804006757008725,0.531890531832775,0.585619255841368,1.78862769602842,0.992885347415408,1.64537104289242,0.824780970717582,0.100231788722718,0.214329055750335,0.0236311201135728,0.0485724579721618,2.92339933139085,0.175275824652573,1.60969026170501,1.06961002341675,1.29590782605667,0.668334160555974,1.65334772564948,1.15389156634283,0.333006675171622,0.618184097943608,1.08877998267945,1.18960220378842
"GOU4B1",10,10,2.48360112225913,0.937105313191411,0.623620233792331,0.940611120074685,2.02535048220512,4.28020194705194,2.44805139186448,0.740738077025647,1.95348329737769,0.808851662288899,1.50429325747203,0.813412711115621,2.94510711091196,0.182534062750884,2.10369412174037,0.729435968644987,1.6219152402854,1.0007139968584,1.34074399184736,1.00547484756842,0.0758495842489504,0.134757786286846,2.96894294469731,0.0681823918700855,1.42584424182583,0.773754164365549,1.15663230802735,0.829472277110826,0.216653102990791,0.389603412186183,0,2.48612941591586e-15,0.0352883094801081,0.0799375742276869,1.86994346760617,1.08628038636644,1.9582565436569,0.347428115004879,1.56556260142522,0.78163354144073,0.699641351224695,0.575580655025365,1.89984404149517,1.05495616770207,1.66221714687988,0.838349931741463,0.0726290773473495,0.151472664189442,0.127977036526831,0.246576675176587,2.96625329444106,0.0775300099978283,1.19495422383274,0.725147358226935,1.37076619563592,0.605296029671185,2.23012332362748,0.898523035768477,0.563689031023951,0.723167913468632,1.10779303047655,0.992261697011842
"HEC3A1",9,9,1.64423228753187,0.937105313191411,0.633509825082359,0.871079413938879,2.19615644822641,5.00681755741712,2.47295944472627,0.665214990193358,2.0532044575279,1.04554674756005,1.46769123247058,0.750168286886386,2.987823120948,0.0435956224187646,2.22564345183887,0.932636743833745,1.31809596860133,1.0191168501602,1.68190403139867,1.00909946512046,0.143444044677625,0.254659571266541,2.97077549027521,0.0646175459575959,1.28262936023359,0.682357740594566,1.02044551839751,0.68808941411545,0.226815842453317,0.406389611116719,0.114533659530862,0.213520536001496,0.0600157569526816,0.138105700882056,1.73407207159175,1.08866787426068,1.49832322380636,0.92027473842807,1.61677075686087,0.807449906576932,0.726495713038731,0.673292451688304,1.91822579674674,0.902041772929674,1.5150442804187,0.782396448289565,0.0146122548623955,0.0323813281408619,0.0438367645871866,0.0909363450628821,2.9853877451376,0.0338101397125353,1.54931831795374,0.746275878639199,1.28131624311674,0.679651434741387,1.96761749760286,1.08828861368503,0.630670738928363,0.642130346658748,1.06978055282426,1.60761035262988
"HECGF1A3",13,13,6.22314861363277,0.937105313191411,0.573741665082135,0.886727717498528,2.06324120579573,4.50911574356389,2.20775481594871,0.563950591824527,1.98868722605258,0.751337027015593,1.44955892044735,0.752702824390839,2.79554633792536,0.547541049477776,2.42087887156736,0.842751577198616,1.48110213921276,0.97146738207679,1.4291057447934,0.957667992187905,0.322312092430343,0.470739463385228,2.47464315038694,0.795503307309174,2.24520951813572,0.693015803182432,1.5967702458623,0.820654161231266,0.225418987303576,0.398963760748093,0.0438052468692573,0.083666128865079,0.331170868668962,0.691789892045436,1.85758945015508,0.860267676354792,1.90053644456001,0.712533825973501,1.51063409030465,0.674355917470919,0.583853287574065,0.637013250277364,1.8803831104366,0.861209987210279,1.49446845083936,0.819356398784905,0.262907390188225,0.435807914881606,0.663272201288542,1.02921402969028,2.79981759444984,0.37595808383405,1.85697228801588,0.692940882533152,1.89093799717668,0.809098645173147,1.17972643338335,1.08497373025863,0.386157011435368,0.653473560075131,1.06434792095361,1.4136155179419
"HECGF2A2",11,11,4.66436554181901,0.937105313191411,0.677739829922156,0.762309787096317,1.9354675052327,4.20656852753616,2.18923824305455,0.64787666537575,1.92335798575552,0.605996559381721,1.57461883795245,0.752303699779333,2.88631786974983,0.363128088529308,2.56755381596381,0.769356486203508,1.19795281516695,0.910660490396584,1.72383832301836,0.93915150718704,0.266111612488669,0.42369295429267,2.56309493556859,0.640746566355006,2.29080181493018,0.79519358683776,1.9102693410277,0.956564073830589,0.318286116708719,0.514466028681192,0.0122828020157679,0.0235148289041383,0,5.3769817665021e-16,2.06497498485934,0.664654298144591,2.03734413924741,0.667437023663835,1.41578874651688,0.619346761890704,0.701924096213879,0.739396048662946,1.59944109457254,0.972459593332422,1.83018750640393,0.780898054212256,0.163471191425272,0.323205987387071,0.3379544758284,0.625486520234219,2.8488116105905,0.312110886985264,2.19076767835546,0.809203403254682,1.61302157047362,0.693172997006081,0.816989793429337,0.916183190612745,0.289114304394596,0.595397154433327,1.03924764641275,1.58056798947263
"ILH2A1",10,10,5.12614245931961,0.937105313191411,0.480781250660871,0.82029984588331,2.15169005251608,5.1972546217822,2.47730604423933,0.496324175203394,2.02525485397358,0.909470977290945,1.46552479666069,0.63188626364914,2.78195779490846,0.696472687865173,2.4875136293382,0.850145256900421,0.529933245879456,0.601735446951498,2.47006675412054,0.595820702569412,0.0345421332919288,0.0644237361325823,3,6.57427462551664e-16,1.28417955631196,0.567333810811281,0.883850334795791,0.571284113046265,0.512364000753301,0.823485472997788,0.0219274337940637,0.042190394421552,0.019450544339758,0.0447840981546854,1.53719625357888,0.878075140476339,1.77095414167811,1.06360939496796,1.6655324150507,0.753053877096316,0.671561461404872,0.850384302348818,1.84291717004666,0.747343520890097,1.48203693645647,0.675626754076783,0.328752915576767,0.649985497854886,0.0168960793945284,0.0349685170140467,2.68814316381776,0.656158831378256,1.92945286173522,0.852781122460232,1.37562099330283,1.03332436196514,1.21935036898989,0.92323875162537,0.323098159163179,0.602930112944094,1.07861066677517,1.28126866765334
"MER2B1",13,13,7.40871974501096,0.937105313191411,0.749765771463287,0.907446479834107,2.25302289049517,5.58710399143603,2.4699083002504,0.504621764679497,1.71807554895979,1.22064366338608,1.50729376968616,0.913419967136141,2.77128700795233,0.629224292338376,2.41359074390308,0.433104406644835,0.949051626710827,0.816910209116094,2.08183878839621,0.782552387997193,0.605374727442085,0.748346174825126,2.77335805183332,0.450923427643532,1.88397537526618,0.541370817465681,0.576050520783499,0.604450835940837,1.64773102389064,1.439593590645,0.268596798083822,0.446199782624124,0.192348570453783,0.422701187032818,1.84713984447855,0.961627335708464,1.1186383427495,1.02741316448691,1.07432300408744,1.00105673215351,1.33671626097668,1.34465025865496,2.0138936249575,0.810739797424831,1.33782779442298,0.589192013886886,0.402982888713645,0.68623328684413,0.405318248650832,0.646104721440753,2.75854672291406,0.475479987235591,1.42815030750575,0.661210131040275,2.48436956772496,0.636770849057811,1.13762691181828,0.592177641350616,0.176948237601459,0.401495042157788,1.08372983138327,0.972996260295624
"MER4B1.2",11,11,6.38857458932226,0.937105313191411,0.672211676441683,0.828978257270856,2.0202093291755,4.39707599766531,2.3349418595508,0.486561214689058,1.71348661545864,0.704723399548038,1.41356273952398,0.65273616124179,2.85012770956514,0.461407451210098,2.41838707488378,0.83397698295442,1.26338547207784,0.942125721519142,1.7278206602026,0.93658321645856,0.357055893825623,0.577087244083126,2.80203648095486,0.395542686124024,1.8273015586049,0.476405423472112,1.12778126894641,0.673021896553482,0.746283471908743,1.08665983278127,0.210156305695106,0.367097235395908,0.109563004622298,0.247872733622159,2.19770038248969,0.794605441418378,1.82634446546261,0.701019528387776,1.15305334405588,0.655974722564365,1.03977593104709,0.843261479985433,2.2135744234274,0.733980397658207,1.18876301193301,0.40107334402213,0.217730672848843,0.42525390761381,0.371738047560178,0.663120393574071,2.78312152058784,0.43152161608788,1.70085885618843,0.864681734148279,1.50812155917714,0.931017699137242,1.26024441991061,0.98045226173252,0.298283253559413,0.577028825336966,1.11714035834679,0.764711262820481
"NISE1A1",8,8,0.443496604603119,0.937105313191411,0.605458775737551,0.806924185086902,1.92437471063379,4.34288836970383,2.41463507454472,0.352199281227953,1.69162848251283,0.806833641089605,1.50189855367257,0.839302249804547,2.85491650201081,0.461356794044362,2.63312419638285,0.62930603697865,0.87265685556972,0.813679403608076,2.22637746908037,0.714247816554005,0.637429946959492,0.899946981283348,2.97425822608373,0.0562741083652627,1.79854159462133,0.482514340021393,0.877992342352841,0.672878709841792,1.18025255663847,1.3876392286385,0.519483298615816,0.766060364097436,0,7.98519387686317e-16,1.90023522951588,0.933640901402205,1.82865311850579,0.888396772883417,0.922858997714548,0.737010209796418,1.07231255684412,1.04959410090219,1.9872695304228,0.657245010506599,1.17484576824744,0.298508061081124,0.297102973950271,0.601984774474376,0.124776098566359,0.229901823760072,2.80193135069982,0.419031388320648,2.01116758323286,0.943663096047127,1.64352748161252,1.05953389462518,0.616561554018816,0.530784374334205,0.0658007537410193,0.169463892274382,1.1097915857621,0.885467809261079
"NISE1A2",10,10,1.66993122175422,0.937105313191411,0.593126735399474,0.817144140716731,1.90106925644533,3.85820984271941,2.30516567878736,0.538867748507922,1.85067355811242,0.716871243823931,1.32895720514736,0.322757595782494,2.95126838320141,0.166702093449534,2.48493875524074,0.935204858559399,1.3212240589287,1.01963550334881,1.6787759410713,1.00961302021978,0.114430424093722,0.205419848742048,2.76608823936678,0.432786440007169,1.79146978329017,0.601040003030508,1.34459412178572,0.762562984360687,0.4082379823812,0.683595241625333,0.0866416894005639,0.163083984728593,0.175433820474916,0.38785231799844,1.94186344969407,0.840723090014776,2.04212097873706,0.754217675881557,1.2882979297386,0.62908490628371,0.752829785907589,0.759513560034175,2.34451398135709,0.60565797854599,1.11682612776123,0.326665210117518,0.0584779401583054,0.123820578541266,0.175433820474916,0.347724800142016,2.94152205984169,0.12928410599948,1.97130949699161,0.880389308244921,1.25496135980487,0.782617613882758,1.14147708731459,1.04108298043224,0.335132586618062,0.614268863993716,1.09090587078087,1.22444832741468
"NISE1A3",10,10,4.43117477650123,0.937105313191411,0.628435760455371,0.824998046389023,1.87573159597377,4.04204249618062,2.49260585821016,0.378521405373435,1.85166431262781,0.9811344544475,1.43493946684861,0.596891101331039,2.9403200611735,0.204163670080966,2.57965811694835,0.759470500428624,0.702680189415217,0.715600748175596,2.28936503507164,0.716588182728628,0.360025393915751,0.561970045415736,2.9400332307471,0.130522653513337,1.39949016387848,0.540035992168076,0.647286828393964,0.503382822937636,0.902420125656218,1.22297556765478,0.214414829613242,0.379785166825638,0.0421001310533323,0.0946948001275854,1.68879021126617,0.865416320201899,1.71648697881278,1.08558997173349,1.32174625896928,0.837806964143428,1.00233716317406,1.10772177436804,2.01839294011192,0.629147982432459,1.30455343087213,0.503189295439904,0.102492098987192,0.217025622809966,0.118401650013472,0.234692905231384,2.92595939714693,0.164814477925907,1.9451191632858,0.873792606939534,1.52521082380731,1.12011587408107,0.853155756164651,0.731462822648847,0.186257311544462,0.417837318362131,1.09094890780964,1.04212528693953
"NISW1A1",13,13,12.1087264351605,0.937105313191411,0.685551892951129,0.780410411440915,1.90727051758525,4.29425825365583,2.3128266933461,0.568610317191694,2.03794619567939,0.687256648737877,1.48343619098052,0.654674157528288,2.8465455961653,0.482494232717804,2.68068922399678,0.712784917280203,0.95806548523007,0.861520309901387,2.0166561545467,0.875559617842633,0.19648049000277,0.330204462712423,2.77300677433883,0.412586435221181,1.74112972848316,0.780583809945724,1.41521347563144,0.810491461795886,0.264973702074534,0.468225197130087,0.0579961912862618,0.109357622684505,0.0210935252245822,0.0484856182578556,1.55052098331553,0.769569936294547,2.15706981712217,0.809563647059454,1.60952767696159,0.670783898182017,0.401927230987217,0.569906869866921,1.81446148752005,0.740992933734803,1.4953916991905,0.663212835260321,0.236180961522999,0.459650974998127,0.169639638939327,0.322991983632322,2.82236171674911,0.380487311028087,2.40229737809347,0.732112319655523,1.16584508693774,0.873723410458464,0.659418866441892,0.749160212097734,0.192950112115533,0.429291424292725,1.07157017208295,1.38236174339839
"NISW1A2",7,7,0.397721826624701,0.937105313191411,0.595625585401592,0.714396419518658,1.76399387860133,3.77209301146474,2.50768750648384,0.557598774198917,2.27356956889716,0.728621477325344,1.48283696985333,0.694790241455354,2.98336921903967,0.0590773513069701,2.58826539070189,1.01281771724084,0.406626572035995,0.484770910108174,2.593373427964,0.480005865882032,0.00834377065245383,0.0157456440885708,2.93081086547814,0.14667483128019,1.00717844636508,0.441977729798975,0.881456113950615,0.459197887535833,0.134219575795124,0.248513093060135,0,8.01212086802189e-16,0.0418482668478991,0.0968945250643903,1.04360598855385,0.508627655604713,2.00293145791909,1.00434299484745,2.04230214151576,0.455838231874332,0.220127705864741,0.353950165808655,1.67066526245205,0.74429727448854,1.49566736454236,0.764949633790161,0.0222931929350869,0.0490175020725985,0.0501920375003529,0.103308322511585,2.98605057771737,0.0322981750214635,2.21513781355639,0.900426252446724,0.829570590799134,0.821123280460732,1.07106131437094,1.09803565222996,0.344888408808341,0.622874681958864,1.06276057803473,1.53171054062119
